<<<<<<< HEAD
Selection of zonal-annual-mean climate variables from ERA5 

 Reference for ERA5: Hersbach, H., Bell, B., Berrisford, P., Biavati, G., Horányi, A., Muñoz Sabater, J., Nicolas, J., Peubey, C., Radu, R., Rozum, I., Schepers, D., Simmons, A., Soci, C., Dee, D., Thépaut, J-N. (2023): ERA5 monthly averaged data on single levels from 1940 to present. Copernicus Climate Change Service (C3S) Climate Data Store (CDS), DOI: 10.24381/cds.f17050d7 (Accessed on 28-02-2024) 
 
Latitude	Surface Air Temperature (K)	Precipitation (kg m-2 s-1)	Snowfall (kg m-2 s-1)	Evaporation (kg m-2 s-1)	Incoming Shortwave Radiation TOA (W m-2)	Outgoing Shortwave Radiation TOA (W m-2)	Incoming Shortwave Radiation SFC (W m-2)	Outgoing Shortwave Radiation SFC (W m-2)	Outgoing Longwave Radiation TOA (W m-2)	Incoming Longwave Radiation SFC (W m-2)	Outgoing Longwave Radiation SFC (W m-2)
-59.5	272.49212538970465	2.6689644074813365e-05	1.629611266378359e-05	-1.2963322247771034e-05	238.76402350377063	-95.71886468705175	108.4559749585111	16.702056883590238	-206.7237637104781	272.15668749767104	316.0068273327336
-59.25	272.67510173295	2.691269831300365e-05	1.5950869362716698e-05	-1.3098221039111157e-05	239.9534437730978	-96.1866334062722	109.00139841604908	16.766923503123312	-207.06392775084169	272.7684382476431	316.7017558007512
-59.0	272.8810646378695	2.7263150291075103e-05	1.5722665965519313e-05	-1.3506076307184988e-05	241.1470501412168	-95.63502929547131	109.08324700513614	15.314596457072922	-207.4234455843485	273.4919600637646	317.7745224008848
-58.75	273.07918315311196	2.7576802494707793e-05	1.5467886221711243e-05	-1.3842914794278066e-05	242.3422200414125	-95.25921926198983	109.320105748777	14.179432781914507	-207.76410937956672	274.2015328595456	318.74600174503274
-58.5	273.25345381879504	2.776641471719946e-05	1.510552579572195e-05	-1.3951096532100499e-05	243.5383121847311	-95.67750709584207	109.9396837933338	14.237417642130925	-208.08984076169574	274.8028256892645	319.39589967114773
-58.25	273.42605590659787	2.7943448626932722e-05	1.4734980999141044e-05	-1.4080585633761883e-05	244.73697802759528	-95.99794945206813	110.37128646361178	14.036688453434461	-208.45372471296878	275.34753853439406	320.0809627270457
-58.0	273.6063098377942	2.8184772054218818e-05	1.4423535904202752e-05	-1.4311831849442804e-05	245.93725370957154	-95.83762539361395	110.52622016849803	13.083321692506924	-208.83588268815902	275.90912700794337	320.90390026566706
-57.75	273.79146603862995	2.8465150550909964e-05	1.4150462497414507e-05	-1.459786387798601e-05	247.13748058728928	-95.45024316880205	110.66984277250016	11.886854314548307	-209.20842707626466	276.5112572516491	321.80535810418985
-57.5	273.95520785742644	2.858776041477567e-05	1.3761768449752023e-05	-1.4656558772560384e-05	248.34034340389402	-95.77408548713551	111.38087498693005	11.95685671490001	-209.52659185590508	277.0851157457048	322.40569943591873
-57.25	274.1165184153881	2.871648254618592e-05	1.3348274117875093e-05	-1.4721898568535262e-05	249.5426354328574	-96.10219515413696	112.08657747245113	12.02541510906795	-209.84542973883742	277.65413220928184	323.00710774339086
-57.0	274.2949994199604	2.8929813749816114e-05	1.3043030442779577e-05	-1.4991540004983935e-05	250.74530600285942	-95.68964846670922	112.22801130848592	10.791882222216733	-210.21769746983094	278.23611502688306	323.88433831291434
-56.75	274.469362400681	2.9147667707394187e-05	1.2708046987520016e-05	-1.5224112696556147e-05	251.95006835155044	-95.66331803998699	112.5275998471729	10.10095084260128	-210.58929768673406	278.7908194593994	324.68972818198404
-56.5	274.6368066100724	2.9360037525856852e-05	1.2340414404089496e-05	-1.540475693255988e-05	253.15367728275478	-96.03336210093815	113.0785640097678	10.054382306942335	-210.93744850808224	279.3525068508498	325.4025031091465
-56.25	274.8040296070195	2.959713977800671e-05	1.197738950962901e-05	-1.5617751404672543e-05	254.35875896679573	-96.32357208010747	113.63584256018088	9.927203688023722	-211.26632433845538	279.9607046809044	326.1431514917106
-56.0	274.9741742772778	2.9881509179250826e-05	1.1641005165373066e-05	-1.589511839478953e-05	255.56343582453516	-96.32625195957299	114.0536695584599	9.373195414239417	-211.58856274316207	280.60677885939884	326.96021843827424
-55.75	275.14709457335886	3.0226411723123465e-05	1.1364248557201434e-05	-1.6227746453786466e-05	256.76877477693876	-96.16218715782972	114.33795401242138	8.529969851766298	-211.92452344068204	281.24391986853846	327.8464321796626
-55.5	275.3039960807789	3.0509941583676465e-05	1.1015857435414008e-05	-1.6397970631452697e-05	257.97242933440776	-96.60285191169069	114.86629817054285	8.567063581540031	-212.2728836587059	281.7624372761308	328.536855080601
-55.25	275.44633023866845	3.072206523738943e-05	1.0677592574548608e-05	-1.6473069764867717e-05	259.17784748504806	-97.12607461242519	115.4338588959942	8.729916525300476	-212.61091728962484	282.2413812868345	329.09512839960087
-55.0	275.58079071088054	3.0970315840018794e-05	1.0409612401067511e-05	-1.6579664891103392e-05	260.3803607855587	-97.23135291174277	115.86773702628092	8.331123433638952	-212.93910289920265	282.75902777271943	329.670427790607
-54.75	275.7092247114951	3.116634723674489e-05	1.0206159098252729e-05	-1.6633631101939637e-05	261.584016280911	-97.59933148704248	116.5538467289799	8.432775931615462	-213.25652614795297	283.29910863252263	330.1809084224115
-54.5	275.86231008220494	3.119707830656695e-05	9.766311713281724e-06	-1.672191015430139e-05	262.7860841786491	-97.85805644504451	117.23446336159614	8.418638188496496	-213.60012068107164	283.8744430073394	330.82517994999637
-54.25	276.0299518829914	3.1180406772545805e-05	9.23115307273147e-06	-1.684573795196657e-05	263.987034642641	-97.96495183581418	117.80873082472507	8.157283846439123	-213.97984206644333	284.4381222825589	331.57275592186005
-54.0	276.191335982924	3.11258654140348e-05	8.744431624939169e-06	-1.6981655883028152e-05	265.1884935409682	-98.12308153793994	118.34508357127521	7.91956967957683	-214.36885924123456	284.96727208342634	332.2792740015651
-53.75	276.3432605288474	3.117763369152797e-05	8.344465738424452e-06	-1.7111617011657268e-05	266.38722619247704	-98.2804480913751	118.84599322157513	7.65202037006165	-214.7428217416592	285.5173653274488	332.9591864631171
-53.5	276.49220331860636	3.126436249692703e-05	7.958377814474751e-06	-1.722792047944264e-05	267.5861574542938	-98.62307431537661	119.45676892819331	7.680227290203382	-215.08587138172442	286.12081601655257	333.5933582835031
-53.25	276.63790756901017	3.134894460816506e-05	7.569169250864578e-06	-1.7311062712907903e-05	268.78350129577154	-98.96111023025671	120.06200642942143	7.699854793987796	-215.40033040842147	286.77784385354505	334.22453406056724
-53.0	276.785677068809	3.150763022550498e-05	7.24436479380538e-06	-1.7401542994427374e-05	269.98017734515423	-99.2622002147153	120.63153934515942	7.650001411641928	-215.719431391862	287.4358060776132	334.8778687610248
-52.75	276.9426226716067	3.1562942390202496e-05	6.83245415595558e-06	-1.7561958718167988e-05	271.1739315639355	-99.55734876510093	121.1762448841377	7.577780435654907	-216.08489573240274	288.02657474118377	335.6030156627839
-52.5	277.0852967322106	3.1682659520609104e-05	6.486567180643179e-06	-1.7668515101135374e-05	272.3662776294384	-99.94000773828613	121.76649922676357	7.640791906863441	-216.44090420828718	288.5849715903086	336.23288990885135
-52.25	277.2260279443529	3.1778996019118216e-05	6.143090809980154e-06	-1.7740763210799633e-05	273.558447676096	-100.34699701204643	122.36832342706366	7.739040813955944	-216.77709815415957	289.1828564843506	336.8594169294398
-52.0	277.37557440828516	3.193097617146266e-05	5.793935300604018e-06	-1.7820340787569956e-05	274.74697052775434	-100.67657750145888	122.95412135797673	7.744487642935828	-217.10129446013343	289.8428894984449	337.553698399869
-51.75	277.5213983555551	3.208645612713133e-05	5.483374821160313e-06	-1.7884034403182756e-05	275.9352961117334	-101.00658664591533	123.580513276645	7.7882648053218295	-217.41690042771168	290.515184858909	338.22030839474064
-51.5	277.6595930497736	3.2096361317472583e-05	5.177832062975172e-06	-1.7913482640602918e-05	277.1208437265113	-101.34478562160423	124.28718796925018	7.918526782814184	-217.7427241645059	291.12294567778616	338.7964666445136
-51.25	277.80978819687414	3.2082251883204224e-05	4.849833921298678e-06	-1.7973127483666126e-05	278.30416986429157	-101.52825751012834	125.00750968155484	7.90488028318498	-218.12160377046598	291.66013987366404	339.4598966842137
-51.0	277.9592027003395	3.22379362723663e-05	4.6053279162703295e-06	-1.8082573786913887e-05	279.48579012095894	-101.74226632890326	125.77607234904376	7.969889627424347	-218.50911305656285	292.1961641159923	340.14284566949397
-50.75	278.0925353401272	3.2430213200755674e-05	4.440103170058575e-06	-1.817069231193823e-05	280.6654836013146	-102.04812144153111	126.59644699009603	8.181590556222286	-218.86444185488398	292.80060624626253	340.7826501901413
-50.5	278.24795958629085	3.24142606677996e-05	4.093226383823511e-06	-1.8277261313151162e-05	281.8431678281829	-102.232596190945	127.33488221999558	8.194556714308163	-219.21084779036974	293.48670602571104	341.50579762571266
-50.25	278.4072119533954	3.2506440190262296e-05	3.8654198572600465e-06	-1.8370160629440303e-05	283.01748408588827	-102.47482858131916	128.10742895220974	8.306449211228077	-219.56510132158178	294.18105612808085	342.2555727450637
-50.0	278.5624062973664	3.263226170284955e-05	3.641309638672625e-06	-1.850814063804045e-05	284.19000742351665	-102.74850942969157	128.85933517192277	8.438451618854383	-219.9433147746532	294.8055356871076	343.01753047284706
-49.75	278.72936497434915	3.2712436263484364e-05	3.3644783714884823e-06	-1.8681069048304356e-05	285.35939013819547	-102.97626473920144	129.58668334742046	8.507285851272915	-220.3474749008171	295.4095927878966	343.85811207626386
-49.5	278.89624783931026	3.279482947849847e-05	3.1426394464450954e-06	-1.8881574761262348e-05	286.52776692027953	-103.24472833574127	130.34527821142672	8.647276947158954	-220.73660464414448	296.04723279492555	344.69478026293353
-49.25	279.05289223386217	3.2962543801080033e-05	2.9715157366830874e-06	-1.914356474420204e-05	287.6924664510807	-103.47759721011238	131.08403524278384	8.730398604775125	-221.0905943916922	296.7511182165584	345.5132119808521
-49.0	279.22647979412034	3.309396325703894e-05	2.721964176392201e-06	-1.948142744302443e-05	288.8532333048367	-103.53459287943666	131.7710940250461	8.586110565385871	-221.44602677733485	297.53093369379064	346.4529658653714
-48.75	279.40319115422375	3.3234112354672895e-05	2.4886135663912806e-06	-1.978767225386412e-05	290.01356460483447	-103.69900560223051	132.5084405056269	8.601071603525288	-221.81065108630898	298.30354322572254	347.4124535295689
-48.5	279.5664048529177	3.3195936777954365e-05	2.303670016187646e-06	-2.005188251497309e-05	291.16971770028744	-103.89863866661773	133.2718693543524	8.691032306230442	-222.2110775151546	298.948803403186	348.2589578428313
-48.25	279.7421201467355	3.321902500134227e-05	1.971801742208454e-06	-2.0300147362266733e-05	292.3233284964781	-103.98681217503217	133.976508283677	8.613229562527861	-222.62374005714835	299.59193278024014	349.1312492541194
-48.0	279.9168202160624	3.3196991414321365e-05	1.7356420590329148e-06	-2.0564486373409563e-05	293.4738500176005	-104.0873258943184	134.76683020747618	8.630612740756286	-223.0223781067981	300.2921809605126	350.0407219238426
-47.75	280.08649217499567	3.315572163488632e-05	1.5724677499369495e-06	-2.081133826331977e-05	294.62156386186473	-104.17139163431536	135.6235348710828	8.694653174067836	-223.40097951461237	301.03676204385107	350.9168941231336
-47.5	280.26030344696477	3.319777376419067e-05	1.4398784527756496e-06	-2.104941730165111e-05	295.7667639065876	-104.20397521080946	136.49770198477606	8.724741654204495	-223.7827494477832	301.7993766275127	351.81668448013323
-47.25	280.433022862684	3.328471970552094e-05	1.3673823071567152e-06	-2.131395517369867e-05	296.90775627891185	-104.23168112603979	137.37939244254397	8.764271608592459	-224.188309059695	302.5209001344179	352.713645633612
-47.0	280.60032018700684	3.3354301114452924e-05	1.3189468979128757e-06	-2.160596714826662e-05	298.0457076289088	-104.29845450766678	138.2592241767129	8.848253383675832	-224.62164779023593	303.18593038579866	353.5925145411926
-46.75	280.78445223783746	3.340110189934964e-05	1.1889870625948277e-06	-2.1917493419230154e-05	299.18059810792874	-104.30923759968037	139.1024815129082	8.84314896584292	-225.06760014560416	303.8708828547709	354.53144028482745
-46.5	280.9781853934244	3.341252660074692e-05	9.913252358357686e-07	-2.223664008695985e-05	300.3110273917676	-104.24222996782652	139.8817525279831	8.700118059305137	-225.49005236051565	304.61472201829304	355.4934093556995
-46.25	281.1308857562781	3.357391180153032e-05	9.026167689671001e-07	-2.245034403236052e-05	301.4398872767336	-104.3612539924723	140.70718590892665	8.788910837023675	-225.84898902599346	305.3731799970404	356.28614382002826
-46.0	281.2882835438525	3.373762726149594e-05	8.268431875121257e-07	-2.26847073744607e-05	302.5646941499214	-104.43066885897306	141.55618250199495	8.85233848696414	-226.2154762424227	306.1117807958874	357.0831789465566
-45.75	281.46264084035823	3.384217185273555e-05	7.052636796256073e-07	-2.2961141208308683e-05	303.68510000091817	-104.38111249868498	142.4863871373909	8.875671000119574	-226.641090399789	306.7785139162944	358.0113833615433
-45.5	281.64235286519823	3.378586036955459e-05	6.059993062929548e-07	-2.3268831199359997e-05	304.8039977243281	-104.31606354458442	143.45625384637034	8.922203002386794	-227.08906009156863	307.4327126028997	359.0032493625057
-45.25	281.82489339712214	3.377654138633865e-05	5.605815194444118e-07	-2.3585923328419505e-05	305.91729854204885	-104.28322083910638	144.40988292137294	8.993041367348157	-227.52509817856128	308.14782527249406	360.0200094245186
-45.0	282.0108535704404	3.384888936232847e-05	5.438484670262328e-07	-2.3916149915286e-05	307.028098416737	-104.32362945857321	145.33306099981849	9.113834700820167	-227.94145088507946	308.9517516367766	361.06696664318514
-44.75	282.20198502350183	3.393845053312953e-05	5.042976847894241e-07	-2.4304863930432862e-05	308.1346003999693	-104.36554535458696	146.23156954060678	9.218850567534686	-228.35689814870858	309.81207917504065	362.16956270270924
-44.5	282.40256163445923	3.4045120924926075e-05	4.5542091928687437e-07	-2.479175074345846e-05	309.23736259890535	-104.29493681808013	147.13272531054272	9.217636454172341	-228.80075519449827	310.6496046742739	363.31676937912147
-44.25	282.6075219541777	3.413572586120981e-05	3.9710854392565904e-07	-2.5324734144254154e-05	310.33626004174454	-104.13861161707544	148.11844669752176	9.216280474935669	-229.30783590309252	311.38717050896906	364.51221862371824
-44.0	282.8105100883695	3.426548373737796e-05	3.547211851199107e-07	-2.585205277678554e-05	311.4316144071526	-104.01919722203921	149.1229795659307	9.273807761201663	-229.82067772517232	312.1217593622789	365.68669212694886
-43.75	283.0124214742912	3.43111647482922e-05	3.4247074674943043e-07	-2.634655467543469e-05	312.52275065379143	-103.98251277176152	150.09211550425417	9.38506152273271	-230.3031926827716	312.96622350436246	366.8781846690315
-43.5	283.21243645086923	3.4322640360159986e-05	3.29251607725435e-07	-2.684681068408135e-05	313.60950905834346	-103.91705839818928	151.0040568231214	9.415417991951568	-230.7559190039658	313.8836621636125	368.0442837132783
-43.25	283.418241050018	3.438924646169942e-05	2.666128243515548e-07	-2.7336834271551968e-05	314.6924977331658	-103.81680064870085	151.90305407290327	9.399166299131984	-231.21397622825333	314.8002362750186	369.2393760181755
-43.0	283.6167685861818	3.438782753510617e-05	2.268649902467825e-07	-2.781099315958615e-05	315.7717612077598	-103.67511352210737	152.873214788481	9.409675823222384	-231.69557040167774	315.5936715736862	370.3911696604484
-42.75	283.81041448551986	3.4313255551376455e-05	2.2207702327494185e-07	-2.8303388767279894e-05	316.8469070649786	-103.51012712727426	153.90688169782612	9.458209466013136	-232.19745738986677	316.29133724425594	371.517952323292
-42.5	284.00377018164346	3.428058366287603e-05	2.1646655485577877e-07	-2.886071145806863e-05	317.91837380108257	-103.35813813029041	154.94360775972328	9.523333862651686	-232.6964850712194	317.018770423908	372.674447093575
-42.25	284.18601324111165	3.433333262744118e-05	2.2660053260914888e-07	-2.9462575757904274e-05	318.9845843388114	-103.229286744844	155.95421966772795	9.589172416779535	-233.1625492479933	317.8340019124036	373.8093129437192
-42.0	284.36991323418965	3.4352060790235664e-05	2.1477551230222108e-07	-3.0069412767548734e-05	320.0473076112172	-103.07038144513828	156.92048055929678	9.584696554659452	-233.60133095194703	318.71794261486104	374.8905751075586
-41.75	284.57788878318996	3.4285663584436865e-05	1.6563003689850934e-07	-3.064612620373469e-05	321.10609378956264	-102.89897060860767	157.89473788716154	9.582391971233555	-234.09064425407738	319.61967321878967	376.1121214037881
-41.5	284.7844517500655	3.4190604736530115e-05	1.546772446976893e-07	-3.1269129333074755e-05	322.15889830087906	-102.6914224651555	158.94581155136	9.636084705564247	-234.6422598473271	320.40789470512186	377.32697331505557
-41.25	285.0042345273894	3.411971860683979e-05	1.2993467081133204e-07	-3.178092454554068e-05	323.20826688175623	-102.43476773303199	160.00392542027913	9.653904965081916	-235.22834623426567	321.20268446131934	378.62542894662056
-41.0	285.2240688690758	3.405046477387046e-05	1.2589499701514465e-07	-3.220553189026214e-05	324.2531570311761	-102.20893365328195	161.08392719023732	9.729120189951006	-235.79870693669653	322.0608883211085	379.91748916765573
-40.75	285.44018156562555	3.395112498737748e-05	1.1791163543911174e-07	-3.267873914952751e-05	325.2939071132997	-101.97334118698541	162.16964637340885	9.803047959016093	-236.34047311239985	322.9852254193004	381.19252798792115
-40.5	285.648789608883	3.381983233303304e-05	9.83027841591416e-08	-3.3254203004169075e-05	326.33032076104234	-101.72786851875519	163.25444152087624	9.86692440025426	-236.8629024216289	323.91716254995094	382.4284466283777
